machine_id,cycle,temperature,vibration,pressure,rpm,voltage,humidity,failure,temperature_rolling_mean,temperature_rolling_std,temperature_rolling_min,temperature_rolling_max,vibration_rolling_mean,vibration_rolling_std,vibration_rolling_min,vibration_rolling_max,pressure_rolling_mean,pressure_rolling_std,pressure_rolling_min,pressure_rolling_max,rpm_rolling_mean,rpm_rolling_std,rpm_rolling_min,rpm_rolling_max,voltage_rolling_mean,voltage_rolling_std,voltage_rolling_min,voltage_rolling_max,humidity_rolling_mean,humidity_rolling_std,humidity_rolling_min,humidity_rolling_max,temperature_roc,vibration_roc,pressure_roc,rpm_roc,voltage_roc,humidity_roc,cycle_ratio,temp_x_vibration,pressure_x_rpm,voltage_x_rpm
1,11,0.2365145228215768,0.20988978835462796,0.72265625,0.7835830791672187,0.8079838302172799,0.2457716701902748,0,0.15573997233748246,0.06875540792160818,0.03976486860304229,0.2396265560165971,0.1633473129815664,0.052412422860155176,0.07666048961279626,0.23680873890568616,0.7839843750000002,0.061202550909159804,0.6805555555555554,0.873697916666667,0.8321442779472218,0.07205389805429753,0.7492375016576052,0.9706935419705611,0.7225871652349667,0.09888798173069967,0.6296109146033348,0.9489641232945942,0.25079281183932345,0.08692865271023242,0.07293868921775881,0.39852008456659616,0.11998616874135593,-0.026918950551058196,-0.10243055555555625,0.021349953587057158,0.05962607377463236,-0.005021141649048655,0.03666666666666667,0.04964198313781658,0.5662612095544354,0.6331224575989794
1,12,0.2295988934993085,0.17409538671608313,0.8051215277777777,0.8597003049993366,0.6690247599797878,0.28409090909090917,0,0.16843015214384485,0.06958363622783749,0.03976486860304229,0.2396265560165971,0.17309080269189508,0.04265510058927029,0.10045840241880427,0.23680873890568616,0.7891927083333334,0.0604883973406449,0.6805555555555554,0.873697916666667,0.834000795650444,0.07254876573447747,0.7492375016576052,0.9706935419705611,0.7224861040929758,0.09894815391282888,0.6296109146033348,0.9489641232945942,0.2601744186046512,0.08470570559438881,0.07293868921775881,0.39852008456659616,-0.006915629322268302,-0.03579440163854483,0.08246527777777768,0.07611722583211789,-0.1389590702374921,0.03831923890063438,0.04,0.0399721081533469,0.6921632229920873,0.5751607902067315
1,13,0.18049792531120312,0.23797912806007998,0.6970486111111116,0.86991115236706,0.6993431025770587,0.31157505285412257,0,0.16383125864453643,0.06678364191660208,0.03976486860304229,0.2396265560165971,0.1775187749926851,0.0470989848291215,0.10045840241880427,0.23797912806007998,0.7715277777777779,0.05883925618691979,0.6805555555555554,0.8402777777777777,0.8385360031826018,0.07330653850030237,0.7492375016576052,0.9706935419705611,0.7162708438605352,0.09817455510533284,0.6296109146033348,0.9489641232945942,0.25684460887949256,0.08160390976301432,0.07293868921775881,0.39852008456659616,-0.04910096818810539,0.06388374134399685,-0.10807291666666607,0.010210847367723375,0.030318342597270842,0.027484143763213398,0.043333333333333335,0.04295473888221356,0.6063703605475257,0.6083663642627641
1,14,0.25414937759336054,0.1745830488637472,0.8185763888888893,0.791672192016974,0.6457806973218805,0.08245243128964042,0,0.16528354080221278,0.06874416154674451,0.03976486860304229,0.25414937759336054,0.18142007217399786,0.044797759590934676,0.10045840241880427,0.23797912806007998,0.7783854166666668,0.060035523833626106,0.6805555555555554,0.8402777777777777,0.8237501657605091,0.06512785922883489,0.7492375016576052,0.9706935419705611,0.7100050530570993,0.10069707315966091,0.6296109146033348,0.9489641232945942,0.2385042283298097,0.09826297447689177,0.07293868921775881,0.39852008456659616,0.07365145228215741,-0.06339607919633278,0.12152777777777768,-0.07823896035008593,-0.05356240525517819,-0.22912262156448215,0.04666666666666667,0.0443701732070726,0.648044164125006,0.5112466202110632
1,15,0.20885200553250316,0.1937969374817127,0.7365451388888893,0.8981567431375148,0.4497220818595231,0.10755813953488369,0,0.18219225449515886,0.053557928951012856,0.08471645919778714,0.25414937759336054,0.18592607041841414,0.04338908442685701,0.10045840241880427,0.23797912806007998,0.7771267361111114,0.060843494619718046,0.6805555555555554,0.8402777777777777,0.8342660124651902,0.06803558884805266,0.7492375016576052,0.9706935419705611,0.689641232945932,0.12980791291941615,0.4497220818595231,0.9489641232945942,0.2269556025369978,0.10670555207915268,0.07293868921775881,0.39852008456659616,-0.04529737206085738,0.019213888617965497,-0.08203125,0.10648455112054078,-0.19605861546235737,0.025105708245243274,0.05,0.04047487905911283,0.6615329831182133,0.4039209203599721
1,16,0.11721991701244816,0.13917877694333367,0.7052951388888893,0.9092958493568486,0.5785750378979273,0.2579281183932345,0,0.18544260027662496,0.04764485780090587,0.11652835408022089,0.25414937759336054,0.1897981078708671,0.036015697596449535,0.13557007705061933,0.23797912806007998,0.7650607638888891,0.06203681098049094,0.6805555555555554,0.8402777777777777,0.828126243203819,0.056074959850713924,0.7492375016576052,0.9092958493568486,0.6824153612935822,0.1341468496296758,0.4497220818595231,0.9489641232945942,0.22481501057082448,0.1057484691205972,0.07293868921775881,0.39852008456659616,-0.091632088520055,-0.054618160538379035,-0.03125,0.011139106219333783,0.1288529560384042,0.1503699788583508,0.05333333333333334,0.016314524683191604,0.641321942363229,0.5260958805020667
1,17,0.20228215767634827,0.1572222764069053,0.8350694444444446,0.9274632011669532,0.5346134411318832,0.18472515856236793,0,0.18727524204702606,0.04793290038641377,0.11652835408022089,0.25414937759336054,0.19196332780649566,0.03291031239167777,0.13917877694333367,0.23797912806007998,0.7645399305555558,0.0613532546911915,0.6805555555555554,0.8350694444444446,0.8389603500861952,0.0640421637030585,0.7492375016576052,0.9274632011669532,0.6711975745325918,0.14192186523076836,0.4497220818595231,0.9489641232945942,0.23599365750528536,0.09305661733328206,0.08245243128964042,0.39852008456659616,0.08506224066390011,0.018043499463571644,0.12977430555555536,0.01816735181010465,-0.04396159676604405,-0.07320295983086655,0.056666666666666664,0.03180326130637603,0.7744961801411538,0.49583429349905694
1,18,0.11065006915629327,0.12025748561396665,0.8042534722222223,0.8671263758122261,0.48964123294593165,0.34566596194503174,0,0.1830221300138311,0.05292152422436381,0.11065006915629327,0.25414937759336054,0.18244416268409247,0.038631877291889195,0.12025748561396665,0.23797912806007998,0.7630208333333336,0.060016275508721746,0.6805555555555554,0.8350694444444446,0.8507492375016572,0.05604159704683595,0.7622331255801615,0.9274632011669532,0.6572006063668514,0.15295258749151874,0.4497220818595231,0.9489641232945942,0.24690803382663845,0.09931560533419123,0.08245243128964042,0.39852008456659616,-0.091632088520055,-0.03696479079293866,-0.03081597222222232,-0.060336825354727175,-0.0449722081859516,0.1609408033826638,0.06,0.013306499099747354,0.6973893986024545,0.42458082777263567
1,19,0.2382434301521439,0.20286745342826493,0.7482638888888884,0.9221588648720327,0.596260737746336,0.2167019027484145,0,0.18945366528354066,0.05553700795549444,0.11065006915629327,0.25414937759336054,0.18466790207744077,0.03915236214444013,0.12025748561396665,0.23797912806007998,0.7697916666666669,0.0530998885367544,0.6970486111111116,0.8350694444444446,0.8591300888476325,0.06010099020086896,0.7622331255801615,0.9274632011669532,0.6219302678120255,0.11387039228042282,0.4497220818595231,0.8079838302172799,0.2287262156448203,0.0839263675076379,0.08245243128964042,0.34566596194503174,0.1275933609958506,0.08260996781429827,-0.055989583333333925,0.05503248905980662,0.10661950480040439,-0.12896405919661724,0.06333333333333334,0.04833183797098014,0.6900181784025101,0.549847125087922
1,20,0.17427385892116165,0.09743489710328684,0.8823784722222223,0.7066702028908627,0.8509348155634164,0.08879492600422823,0,0.19522821576763474,0.04981979130158644,0.11065006915629327,0.25414937759336054,0.17073051789720084,0.04313363043071243,0.09743489710328684,0.23797912806007998,0.7755208333333334,0.062063038165562044,0.6970486111111116,0.8823784722222223,0.8535737965787028,0.07153509838288433,0.7066702028908627,0.9274632011669532,0.6321879737241025,0.1300022067532628,0.4497220818595231,0.8509348155634164,0.21252642706131075,0.09419967923901974,0.08245243128964042,0.34566596194503174,-0.06396957123098224,-0.10543255632497808,0.13411458333333393,-0.21548866198117,0.2546740778170804,-0.12790697674418627,0.06666666666666667,0.016980355511776114,0.6235505739918072,0.6013302787610983
1,21,0.16528354080221286,0.1934068077635814,0.759114583333333,0.8101047606418241,0.7119757453259226,0.14164904862579286,0,0.18810511756569834,0.0483308546222927,0.11065006915629327,0.25414937759336054,0.16908221983809618,0.041764135945714695,0.09743489710328684,0.23797912806007998,0.7791666666666668,0.0596359010236947,0.6970486111111116,0.8823784722222223,0.8562259647261634,0.06910213801847864,0.7066702028908627,0.9274632011669532,0.6225871652349667,0.1186242030517787,0.4497220818595231,0.8509348155634164,0.20211416490486256,0.0958566178493515,0.08245243128964042,0.34566596194503174,-0.008990318118948792,0.09597191066029456,-0.12326388888888928,0.10343455775096144,-0.13895907023749388,0.052854122621564636,0.07,0.031966962002417644,0.6149623378309678,0.5767749407500409
1,22,0.13139695712309818,0.14639617672876232,0.7894965277777777,0.7733722317994958,0.8468923698837791,0.024577167019027346,0,0.17828492392807732,0.048935971279306545,0.11065006915629327,0.25414937759336054,0.1663122988393641,0.04230968834157266,0.09743489710328684,0.23797912806007998,0.7776041666666668,0.059082431465565306,0.6970486111111116,0.8823784722222223,0.8475931574061792,0.07384922004089284,0.7066702028908627,0.9274632011669532,0.6403739262253658,0.13809738910903582,0.4497220818595231,0.8509348155634164,0.17616279069767438,0.10580951515089375,0.024577167019027346,0.34566596194503174,-0.03388658367911468,-0.04701063103481909,0.030381944444444642,-0.03673252884232836,0.13491662455785658,-0.11707188160676552,0.07333333333333333,0.019236012156614687,0.6105746916854525,0.6549630421909823
1,23,0.2631396957123098,0.21320589095874382,0.8046875,0.8383503514122794,0.7574532592218279,0.22436575052854124,0,0.18654910096818797,0.05584207122011501,0.11065006915629327,0.2631396957123098,0.16383497512923045,0.03816992823285059,0.09743489710328684,0.21320589095874382,0.7883680555555557,0.052177368172210685,0.7052951388888893,0.8823784722222223,0.8444370773107011,0.0734628355426592,0.7066702028908627,0.9274632011669532,0.6461849418898428,0.14202133147029689,0.4497220818595231,0.8509348155634164,0.16744186046511625,0.09660192074299499,0.024577167019027346,0.34566596194503174,0.1317427385892116,0.0668097142299815,0.015190972222222321,0.06497811961278366,-0.0894391106619512,0.1997885835095139,0.07666666666666666,0.056102933270955745,0.6746100484020686,0.6350112060469958
1,24,0.16839557399723315,0.19311421047498295,0.74609375,0.7922026256464654,0.794845881758464,0.22806553911205074,0,0.17797372060857525,0.05065067063495539,0.11065006915629327,0.2631396957123098,0.16568809129035406,0.03918602773959086,0.09743489710328684,0.21320589095874382,0.7811197916666667,0.05254786173660353,0.7052951388888893,0.8823784722222223,0.8444901206736504,0.07342068323354864,0.7066702028908627,0.9274632011669532,0.6610914603335012,0.1495951559083542,0.4497220818595231,0.8509348155634164,0.18200317124735726,0.09328515985661412,0.024577167019027346,0.34566596194503174,-0.09474412171507662,-0.020091680483760865,-0.05859375,-0.04614772576581405,0.03739262253663611,0.0036997885835095,0.08,0.03251957831995725,0.5910574277284175,0.6296789945133352
1,25,0.14972337482710918,0.24568418999317276,0.8168402777777777,0.8187243071210712,0.62455785750379,0.20983086680761098,0,0.17206085753803585,0.050093698851869616,0.11065006915629327,0.2631396957123098,0.17087681654150005,0.046139815062740085,0.09743489710328684,0.24568418999317276,0.7891493055555555,0.051094490334236894,0.7052951388888893,0.8823784722222223,0.836546877072006,0.0712337233888295,0.7066702028908627,0.9274632011669532,0.6785750378979278,0.13123741470917558,0.48964123294593165,0.8509348155634164,0.19223044397463002,0.0897561116856917,0.024577167019027346,0.34566596194503174,-0.01867219917012397,0.05256997951818981,0.07074652777777768,0.026521681474605874,-0.17028802425467404,-0.01823467230443976,0.08333333333333333,0.03678466606744251,0.6687669904521945,0.5113406991418112
1,26,0.15560165975103724,0.19291914561591728,0.7513020833333339,0.9542500994563059,0.7680646791308732,0.3292811839323466,0,0.17589903181189476,0.04678611925970683,0.11065006915629327,0.2631396957123098,0.17625085340875843,0.04515681152060397,0.09743489710328684,0.24568418999317276,0.79375,0.04432838262019868,0.74609375,0.8823784722222223,0.8410423020819516,0.07747955806495972,0.7066702028908627,0.9542500994563059,0.6975240020212224,0.1288526698082716,0.48964123294593165,0.8509348155634164,0.19936575052854122,0.09801532259304668,0.024577167019027346,0.34566596194503174,0.005878284923928057,-0.05276504437725549,-0.06553819444444375,0.13552579233523465,0.14350682162708317,0.11945031712473564,0.08666666666666667,0.030018539255588766,0.7169300877425637,0.7329257964495114
1,27,0.21715076071922557,0.08114698137130597,0.7586805555555562,0.81779604826946,0.7887822132390099,0.3390591966173362,0,0.17738589211618247,0.04793977340866958,0.11065006915629327,0.2631396957123098,0.16864332390519848,0.05421782540281533,0.08114698137130597,0.24568418999317276,0.7861111111111112,0.04297815047127126,0.74609375,0.8823784722222223,0.8300755867922025,0.07141184568454834,0.7066702028908627,0.9542500994563059,0.7229408792319351,0.1177356400512143,0.48964123294593165,0.8509348155634164,0.21479915433403804,0.10717640888013603,0.024577167019027346,0.34566596194503174,0.06154910096818833,-0.11177216424461131,0.007378472222222321,-0.13645405118684595,0.020717534108136704,0.009778012684989568,0.09,0.017621128734847915,0.6204459602322123,0.6450629769321008
1,28,0.20608575380359584,0.15497903052765044,0.873697916666667,0.8559872695928923,0.6563921172309239,0.23070824524312883,0,0.18692946058091273,0.04235197998074428,0.13139695712309818,0.2631396957123098,0.17211547839656688,0.0518342640012212,0.08114698137130597,0.24568418999317276,0.7930555555555556,0.051081789444534814,0.74609375,0.8823784722222223,0.828961676170269,0.07085439820621536,0.7066702028908627,0.9542500994563059,0.7396159676604344,0.0894269133427665,0.596260737746336,0.8509348155634164,0.20330338266384773,0.09728908455406284,0.024577167019027346,0.3390591966173362,-0.011065006915629727,0.07383204915634448,0.11501736111111072,0.038191221323432334,-0.13239009600808593,-0.10835095137420736,0.09333333333333334,0.03193897033004133,0.7478742941364986,0.5618632962107962
1,29,0.20954356846473043,0.1016287915731981,0.7170138888888884,0.8127569287892848,0.7710965133906011,0.07531712473572938,0,0.18405947441217138,0.03935468074764329,0.13139695712309818,0.2631396957123098,0.1619916122110602,0.054953395109451825,0.08114698137130597,0.24568418999317276,0.7899305555555556,0.054936861064284824,0.7170138888888884,0.8823784722222223,0.8180214825619941,0.0628606140603411,0.7066702028908627,0.9542500994563059,0.7570995452248608,0.0740556123174139,0.62455785750379,0.8509348155634164,0.18916490486257925,0.10508646709201216,0.024577167019027346,0.3390591966173362,0.003457814661134595,-0.053350238954452345,-0.15668402777777857,-0.04323034080360744,0.1147043961596772,-0.15539112050739945,0.09666666666666666,0.021295659645006255,0.5827580062325944,0.6267140340234707
1,30,0.21127247579529707,0.1340095581780942,0.6271701388888893,0.8327807983026125,0.7710965133906011,0.2938689217758985,0,0.18775933609958492,0.04006524883711642,0.13139695712309818,0.2631396957123098,0.16564907831854092,0.05127327222900145,0.08114698137130597,0.24568418999317276,0.7644097222222224,0.06548429407082708,0.6271701388888893,0.873697916666667,0.8306325421031691,0.04920642786557524,0.7733722317994958,0.9542500994563059,0.7491157150075793,0.06675955624503266,0.62455785750379,0.8468923698837791,0.20967230443974624,0.10331814631435376,0.024577167019027346,0.3390591966173362,0.0017289073305666314,0.03238076660489611,-0.08984374999999911,0.020023869513327686,0.0,0.21855179704016914,0.1,0.028312531136519863,0.5222952489354497,0.642154369989786
1,31,0.3302213001383123,0.2334926363015703,0.8888888888888893,0.827741678822437,0.657908034360787,0.28937632135306557,0,0.20425311203319488,0.0591765915220063,0.13139695712309818,0.3302213001383123,0.1696576611723398,0.055108081134075386,0.08114698137130597,0.24568418999317276,0.7773871527777779,0.0762864647449362,0.6271701388888893,0.8888888888888893,0.8323962339212304,0.0487024002147541,0.7733722317994958,0.9542500994563059,0.7437089439110658,0.07207918259680735,0.62455785750379,0.8468923698837791,0.22444503171247354,0.1030722435373215,0.024577167019027346,0.3390591966173362,0.11894882434301524,0.09948307812347609,0.26171875,-0.005039119480175547,-0.1131884790298141,-0.004492600422832949,0.10333333333333333,0.07710424193222665,0.7357703811754999,0.5445779008725674
1,32,0.15421853388658313,0.19145615917292502,0.94921875,0.8565177032223841,0.5997978777160178,0.27034883720930214,0,0.20653526970954336,0.05643105736982637,0.14972337482710918,0.3302213001383123,0.1741636594167561,0.05483626447210764,0.08114698137130597,0.24568418999317276,0.7933593750000002,0.09381125515476532,0.6271701388888893,0.94921875,0.8407107810635193,0.04441472427656458,0.7922026256464654,0.9542500994563059,0.7189994946942896,0.07506788323938673,0.5997978777160178,0.794845881758464,0.24902219873150103,0.07581747902071824,0.07531712473572938,0.3390591966173362,-0.17600276625172917,-0.04203647712864528,0.060329861111110716,0.028776024399947087,-0.05811015664476926,-0.01902748414376343,0.10666666666666667,0.029526088171204792,0.8130226636056224,0.5137375006189839
1,33,0.1476486860304287,0.12679215839266558,0.7565104166666661,0.9035936878398085,0.5932289034866081,0.3239957716701902,0,0.19498616874135527,0.05536738860200651,0.1476486860304287,0.3302213001383123,0.16552228616014827,0.054808933841108895,0.08114698137130597,0.24568418999317276,0.7885416666666668,0.09440008269876193,0.6271701388888893,0.94921875,0.8472351147062721,0.04862215845424435,0.7922026256464654,0.9542500994563059,0.7025770591207676,0.08323946016103544,0.5932289034866081,0.794845881758464,0.2589852008456659,0.07870838809982399,0.07531712473572938,0.3390591966173362,-0.006569847856154443,-0.06466400078025944,-0.19270833333333393,0.04707598461742446,-0.006568974229409719,0.053646934460888085,0.11,0.018720695585639064,0.683578037285063,0.53603789263463
1,34,0.12724757952973675,0.1120647615332098,0.65625,0.9350218803872168,0.7210712481051029,0.1540697674418603,0,0.19087136929460563,0.058974637185182276,0.12724757952973675,0.3302213001383123,0.15741734126597096,0.05624911297439783,0.08114698137130597,0.24568418999317276,0.7795572916666668,0.1027912934166961,0.6271701388888893,0.94921875,0.8615170401803474,0.05154850580750769,0.8127569287892848,0.9542500994563059,0.6951995957554316,0.07720355438656834,0.5932289034866081,0.7887822132390099,0.25158562367864684,0.08515265930311612,0.07531712473572938,0.3390591966173362,-0.020401106500691935,-0.014727396859455788,-0.10026041666666607,0.03142819254740825,0.12784234461849486,-0.16992600422832993,0.11333333333333333,0.014259969655678098,0.613608109004111,0.6742173942963907
1,35,0.22648686030428733,0.1636594167560714,0.76171875,0.8459090306325416,0.7453259221829214,0.4061839323467229,0,0.19854771784232345,0.05801160129282386,0.12724757952973675,0.3302213001383123,0.14921486394226083,0.047200264798448285,0.08114698137130597,0.2334926363015703,0.774045138888889,0.10204509038953335,0.6271701388888893,0.94921875,0.8642355125314942,0.04972561054762014,0.8127569287892848,0.9542500994563059,0.7072764022233446,0.07431718820370624,0.5932289034866081,0.7887822132390099,0.27122093023255806,0.09635611216532072,0.07531712473572938,0.4061839323467229,0.09923928077455058,0.05159465522286161,0.10546875,-0.08911284975467515,0.02425467407781845,0.2521141649048626,0.11666666666666667,0.037066707460313486,0.6443447694271314,0.6304779283390601
1,36,0.2627939142461959,0.10338437530478883,0.7625868055555554,0.8639437740352736,0.6316321374431535,0.17124735729386886,0,0.2092669432918393,0.05908779237092643,0.12724757952973675,0.3302213001383123,0.14026138691114795,0.04647521073536015,0.08114698137130597,0.2334926363015703,0.7751736111111112,0.10182780486066975,0.6271701388888893,0.94921875,0.855204879989391,0.038493380542060626,0.8127569287892848,0.9350218803872168,0.6936331480545727,0.07444077176159586,0.5932289034866081,0.7887822132390099,0.25541754756871027,0.09870649891628008,0.07531712473572938,0.4061839323467229,0.036307053941908585,-0.06027504145128257,0.0008680555555553582,0.018034743402731923,-0.11369378473976788,-0.23493657505285404,0.12,0.02716878465824321,0.6588321228211698,0.5456946526246047
